time,A_1_1,A_1_2,A_1_3,A_1_4,A_2_1,A_2_2,A_2_3,A_2_4,A_3_1,A_3_2,A_3_3,A_3_4,A_4_1,A_4_2,A_4_3,A_4_4
0.0,1.0,0.0,2.0,1.5,4.0,2.0,0.0,2.0,0.0,5.999999999999999,2.9999999999999996,1.4999999999999998,3.5,3.5,3.5,7.0
0.10101010101010101,1.02431356204862,0.0,2.04862712409724,1.5364703430729298,2.971206811620005,1.4856034058100025,0.0,1.4856034058100025,0.0,5.832140033372508,2.916070016686254,1.458035008343127,3.1736979623316763,3.1736979623316763,3.1736979623316763,6.347395924663353
0.20202020202020202,1.1572689845454571,0.0,2.3145379690909142,1.7359034768181858,2.384181086209053,1.1920905431045266,0.0,1.1920905431045266,0.0,5.7618917995948005,2.8809458997974002,1.4404729498987001,2.954789968070103,2.954789968070103,2.954789968070103,5.909579936140206
0.30303030303030304,1.3694794270273125,0.0,2.738958854054625,2.054219140540969,2.0114520847872073,1.0057260423936036,0.0,1.0057260423936036,0.0,5.614749516702966,2.807374758351483,1.4036873791757416,2.8438134980987795,2.8438134980987795,2.8438134980987795,5.687626996197559
0.40404040404040403,1.6409623999016805,0.0,3.281924799803361,2.4614435998525206,1.7744753182115174,0.8872376591057587,0.0,0.8872376591057587,0.0,5.303430883540958,2.651715441770479,1.3258577208852396,2.818682472006423,2.818682472006423,2.818682472006423,5.637364944012846
0.5050505050505051,1.9432979209919996,0.0,3.886595841983999,2.9149468814879995,1.6437282419541124,0.8218641209770562,0.0,0.8218641209770562,0.0,4.816843610320818,2.408421805160409,1.2042109025802046,2.8581445722663097,2.8581445722663097,2.8581445722663097,5.716289144532619
0.6060606060606061,2.236826495722045,0.0,4.47365299144409,3.355239743583067,1.6068752158302986,0.8034376079151493,0.0,0.8034376079151493,0.0,4.206417920125071,2.1032089600625357,1.0516044800312678,2.941195111767514,2.941195111767514,2.941195111767514,5.882390223535028
0.7070707070707071,2.479147676871862,0.0,4.958295353743724,3.718721515307793,1.658601858397207,0.8293009291986035,0.0,0.8293009291986035,0.0,3.556815570519571,1.7784077852597855,0.8892038926298927,3.045176797742577,3.045176797742577,3.045176797742577,6.090353595485154
0.8080808080808081,2.6381644757912492,0.0,5.2763289515824985,3.9572467136868736,1.7973652202711525,0.8986826101355763,0.0,0.8986826101355763,0.0,2.949459370312192,1.474729685156096,0.737364842578048,3.147483645773201,3.147483645773201,3.147483645773201,6.294967291546402
0.9090909090909091,2.6998135083760766,0.0,5.399627016752153,4.049720262564115,2.0235041843370944,1.0117520921685472,0.0,1.0117520921685472,0.0,2.4374801458116226,1.2187400729058113,0.6093700364529057,3.2300915205936938,3.2300915205936938,3.2300915205936938,6.4601830411873875
1.0101010101010102,2.6665151355633174,0.0,5.333030271126635,3.999772703344976,2.33668370324939,1.168341851624695,0.0,1.168341851624695,0.0,2.041431258741336,1.020715629370668,0.510357814685334,3.2831624615364503,3.2831624615364503,3.2831624615364503,6.566324923072901
1.1111111111111112,2.550748915639871,0.0,5.101497831279742,3.8261233734598066,2.732190967029906,1.366095483514953,0.0,1.366095483514953,0.0,1.7593949020602604,0.8796974510301302,0.4398487255150651,3.305071639697856,3.305071639697856,3.305071639697856,6.610143279395712
1.2121212121212122,2.369717312312015,0.0,4.73943462462403,3.5545759684680225,3.1966157735891345,1.5983078867945673,0.0,1.5983078867945673,0.0,1.579953145547781,0.7899765727738906,0.3949882863869453,3.299638846008261,3.299638846008261,3.299638846008261,6.599277692016522
1.3131313131313131,2.143034009429376,0.0,4.286068018858752,3.214551014144064,3.704395706343593,1.8521978531717964,0.0,1.8521978531717964,0.0,1.491451786690085,0.7457258933450425,0.37286294667252123,3.2729660260325937,3.2729660260325937,3.2729660260325937,6.545932052065187
1.4141414141414141,1.891888532841096,0.0,3.783777065682192,2.837832799261644,4.217168015184745,2.1085840075923725,0.0,2.1085840075923725,0.0,1.4867188208912563,0.7433594104456281,0.37167970522281407,3.231337531882108,3.231337531882108,3.231337531882108,6.462675063764216
1.5151515151515151,1.637698997689666,0.0,3.275397995379332,2.456548496534499,4.687138845065572,2.343569422532786,0.0,2.343569422532786,0.0,1.5646667847621811,0.7823333923810906,0.3911666961905453,3.1802193732547375,3.1802193732547375,3.1802193732547375,6.360438746509475
1.6161616161616161,1.3997500072441158,0.0,2.7995000144882316,2.099625010866174,5.063839839239324,2.531919919619662,0.0,2.531919919619662,0.0,1.7300032556185394,0.8650016278092697,0.43250081390463485,3.123842574625535,3.123842574625535,3.123842574625535,6.24768514925107
1.7171717171717171,1.1928023880773304,0.0,2.385604776154661,1.7892035821159955,5.302064525946487,2.6510322629732435,0.0,2.6510322629732435,0.0,1.9913545827353911,0.9956772913676956,0.4978386456838478,3.0650308826916577,3.0650308826916577,3.0650308826916577,6.130061765383315
1.8181818181818181,1.0259591657901055,0.0,2.051918331580211,1.5389387486851582,5.3689244689761075,2.6844622344880538,0.0,2.6844622344880538,0.0,2.3573845068262993,1.1786922534131496,0.5893461267065748,3.0052570623389716,3.0052570623389716,3.0052570623389716,6.010514124677943
1.9191919191919191,0.9032747926911854,0.0,1.8065495853823708,1.3549121890367781,5.249456531548919,2.6247282657744595,0.0,2.6247282657744595,0.0,2.8304321466359235,1.4152160733179617,0.7076080366589809,2.9450469408978757,2.9450469408978757,2.9450469408978757,5.890093881795751
2.0202020202020203,0.8256324358574854,0.0,1.6512648717149707,1.238448653786228,4.951013102612463,2.4755065513062315,0.0,2.4755065513062315,0.0,3.398228947235317,1.6991144736176584,0.8495572368088292,2.884766459469777,2.884766459469777,2.884766459469777,5.769532918939554
2.121212121212121,0.7930105365373515,0.0,1.586021073074703,1.1895158048060273,4.5054330667511975,2.2527165333755987,0.0,2.2527165333755987,0.0,4.026388941824484,2.013194470912242,1.006597235456121,2.8256239275585897,2.8256239275585897,2.8256239275585897,5.651247855117179
2.2222222222222223,0.8063956773569642,0.0,1.6127913547139283,1.2095935160354463,3.966120515601038,1.983060257800519,0.0,1.983060257800519,0.0,4.656216360181925,2.3281081800909624,1.1640540900454812,2.770527977895358,2.770527977895358,2.770527977895358,5.541055955790716
2.323232323232323,0.8688483731146642,0.0,1.7376967462293285,1.3032725596719963,3.3979400655400185,1.6989700327700092,0.0,1.6989700327700092,0.0,5.211370570207128,2.605685285103564,1.302842642551782,2.7244044462142347,2.7244044462142347,2.7244044462142347,5.448808892428469
2.4242424242424243,0.9852714467295973,0.0,1.9705428934591946,1.477907170094396,2.862406372480221,1.4312031862401104,0.0,1.4312031862401104,0.0,5.612389741816806,2.806194870908403,1.4030974354542014,2.6937766824850766,2.6937766824850766,2.6937766824850766,5.387553364970153
2.525252525252525,1.160298231343553,0.0,2.320596462687106,1.7404473470153294,2.404934702474539,1.2024673512372694,0.0,1.2024673512372694,0.0,5.79389494691657,2.896947473458285,1.4484737367291425,2.685709719070356,2.685709719070356,2.685709719070356,5.371419438140712
2.6262626262626263,1.3938711967900341,0.0,2.7877423935800683,2.0908067951850513,2.049922635008529,1.0249613175042644,0.0,1.0249613175042644,0.0,5.719686289522595,2.8598431447612973,1.4299215723806487,2.7063140554060423,2.7063140554060423,2.7063140554060423,5.412628110812085
2.727272727272727,1.6753098999789053,0.0,3.3506197999578107,2.512964849968358,1.8039953760953495,0.9019976880476748,0.0,0.9019976880476748,0.0,5.393715399722226,2.696857699861113,1.3484288499305566,2.7588606075127013,2.7588606075127013,2.7588606075127013,5.517721215025403
2.8282828282828283,1.9791502079002252,0.0,3.9583004158004504,2.9687253118503376,1.6633823661254807,0.8316911830627404,0.0,0.8316911830627404,0.0,4.864196358121768,2.432098179060884,1.216049089530442,2.84161616231271,2.84161616231271,2.84161616231271,5.68323232462542
2.929292929292929,2.267547123630037,0.0,4.535094247260074,3.4013206854450555,1.6210343894264396,0.8105171947132198,0.0,0.8105171947132198,0.0,4.215029226082199,2.1075146130410993,1.0537573065205497,2.9462081043138126,2.9462081043138126,2.9462081043138126,5.892416208627625
3.0303030303030303,2.500710806488185,0.0,5.00142161297637,3.7510662097322776,1.6711686783632025,0.8355843391816012,0.0,0.8355843391816012,0.0,3.5424134545941253,1.7712067272970626,0.8856033636485313,3.0581631047627114,3.0581631047627114,3.0581631047627114,6.116326209525423
3.131313131313131,2.6496073622504737,0.0,5.299214724500947,3.9744110433757105,1.8109155822142697,0.9054577911071349,0.0,0.9054577911071349,0.0,2.9266581418498623,1.4633290709249311,0.7316645354624656,3.1606489426915,3.1606489426915,3.1606489426915,6.321297885383
3.2323232323232323,2.7024389406337743,0.0,5.404877881267549,4.0536584109506615,2.0395883732528337,1.0197941866264169,0.0,1.0197941866264169,0.0,2.4152526408740025,1.2076263204370012,0.6038131602185006,3.2398820377454065,3.2398820377454065,3.2398820377454065,6.479764075490813
3.3333333333333335,2.6624988820713154,0.0,5.324997764142631,3.9937483231069733,2.356113708615144,1.178056854307572,0.0,1.178056854307572,0.0,2.023660872258613,1.0118304361293065,0.5059152180646532,3.2888183418323647,3.2888183418323647,3.2888183418323647,6.577636683664729
3.4343434343434343,2.5421388982851933,0.0,5.084277796570387,3.81320834742779,2.7550931273035704,1.3775465636517852,0.0,1.3775465636517852,0.0,1.7470140206719327,0.8735070103359663,0.43675350516798317,3.3072426416721363,3.3072426416721363,3.3072426416721363,6.614485283344273
3.5353535353535355,2.358130664322784,0.0,4.716261328645568,3.5371959964841757,3.2223380887008495,1.6111690443504247,0.0,1.6111690443504247,0.0,1.5727149098405,0.78635745492025,0.393178727460125,3.2993730115422726,3.2993730115422726,3.2993730115422726,6.598746023084545
3.6363636363636362,2.129771727707383,0.0,4.259543455414766,3.1946575915610746,3.731441206908681,1.8657206034543405,0.0,1.8657206034543405,0.0,1.4889087774157952,0.7444543887078976,0.3722271943539488,3.271195286651633,3.271195286651633,3.271195286651633,6.542390573303266
3.7373737373737375,1.8781021881177815,0.0,3.756204376235563,2.8171532821766725,4.243300949346973,2.1216504746734866,0.0,2.1216504746734866,0.0,1.4886311622255468,0.7443155811127734,0.3721577905563867,3.2287301004915814,3.2287301004915814,3.2287301004915814,6.457460200983163
3.8383838383838382,1.6244305350368882,0.0,3.2488610700737763,2.4366458025553324,4.709705662350526,2.354852831175263,0.0,2.354852831175263,0.0,1.5711128543159425,0.7855564271579712,0.3927782135789856,3.1772022542468594,3.1772022542468594,3.1772022542468594,6.354404508493719
3.9393939393939394,1.3878591495333226,0.0,2.775718299066645,2.081788724299984,5.08021925085995,2.540109625429975,0.0,2.540109625429975,0.0,1.741341225587176,0.870670612793588,0.435335306396794,3.120663420356857,3.120663420356857,3.120663420356857,6.241326840713714
4.040404040404041,1.1828830479511454,0.0,2.365766095902291,1.774324571926718,5.31010817539934,2.65505408769967,0.0,2.65505408769967,0.0,2.0080726203654766,1.0040363101827383,0.5020181550913692,3.0618110104806204,3.0618110104806204,3.0618110104806204,6.123622020961241
4.141414141414141,1.0183250078280779,0.0,2.0366500156561558,1.527487511742117,5.367309620874281,2.6836548104371407,0.0,2.6836548104371407,0.0,2.379823920467787,1.1899119602338935,0.5949559801169467,3.002035552262011,3.002035552262011,3.002035552262011,6.004071104524022
4.242424242424242,0.8980267384168636,0.0,1.7960534768337273,1.3470401076252956,5.23795764670288,2.61897882335144,0.0,2.61897882335144,0.0,2.858379993916428,1.429189996958214,0.714594998479107,2.9418283280403767,2.9418283280403767,2.9418283280403767,5.8836566560807535
