time,R_spec
0.000000000000000000e+00,2.759415343732484621e-03
1.010101010101010083e-01,2.892625159123760840e-03
2.020202020202020166e-01,2.925235708455880320e-03
3.030303030303030387e-01,3.265352068761877714e-03
4.040404040404040331e-01,3.830145147314568174e-03
5.050505050505050830e-01,3.962636322043029680e-03
6.060606060606060774e-01,3.811152894984288879e-03
7.070707070707070718e-01,3.738799569099100426e-03
8.080808080808080662e-01,3.806244929797788536e-03
9.090909090909090606e-01,4.028295771651558069e-03
1.010101010101010166e+00,3.872778015753491291e-03
1.111111111111111160e+00,3.542294342845379775e-03
1.212121212121212155e+00,3.336935040194628083e-03
1.313131313131313149e+00,3.264570632924439046e-03
1.414141414141414144e+00,3.334835037822983864e-03
1.515151515151515138e+00,3.566653359744494101e-03
1.616161616161616132e+00,3.977944616915910468e-03
1.717171717171717127e+00,4.579426904137960837e-03
1.818181818181818121e+00,5.044115297402018000e-03
1.919191919191919116e+00,4.485479630373627978e-03
2.020202020202020332e+00,4.048955804952883777e-03
2.121212121212121104e+00,3.788458033202840407e-03
2.222222222222222321e+00,3.714691967197130545e-03
2.323232323232323093e+00,3.800540144527794068e-03
2.424242424242424310e+00,3.540040380160710577e-03
2.525252525252525082e+00,3.396010207918205744e-03
2.626262626262626299e+00,3.395815092680827801e-03
2.727272727272727071e+00,3.551532315414222124e-03
2.828282828282828287e+00,3.878190920253836351e-03
2.929292929292929060e+00,4.388267611444205546e-03
3.030303030303030276e+00,4.254483883072170819e-03
3.131313131313131048e+00,4.093031725881769202e-03
3.232323232323232265e+00,4.023525829252380323e-03
3.333333333333333481e+00,4.081804944522924791e-03
3.434343434343434254e+00,4.276744363260797169e-03
3.535353535353535470e+00,4.200033947595577244e-03
3.636363636363636243e+00,3.890244483975330899e-03
3.737373737373737459e+00,3.705462456414496553e-03
3.838383838383838231e+00,3.653872577307424371e-03
3.939393939393939448e+00,3.744930795657299208e-03
4.040404040404040664e+00,3.993727537216078781e-03
4.141414141414140992e+00,4.411203369557617840e-03
4.242424242424242209e+00,4.997702465851622602e-03
4.343434343434343425e+00,4.914307566668964060e-03
4.444444444444444642e+00,4.451689832640013354e-03
4.545454545454544970e+00,4.099822352384596691e-03
4.646464646464646187e+00,3.899820166399550411e-03
4.747474747474747403e+00,3.856807204439427483e-03
4.848484848484848619e+00,3.947356481184091659e-03
4.949494949494949836e+00,3.790699191213168368e-03
5.050505050505050164e+00,3.697935639937408904e-03
5.151515151515151381e+00,3.748525850065485398e-03
5.252525252525252597e+00,3.953425520876783540e-03
5.353535353535353813e+00,4.323357785943282572e-03
5.454545454545454142e+00,4.358742620048317029e-03
5.555555555555555358e+00,4.220122113642533514e-03
5.656565656565656575e+00,4.126877321417359024e-03
5.757575757575757791e+00,4.125864095784314428e-03
5.858585858585858119e+00,4.239555785291152304e-03
5.959595959595959336e+00,4.469259618242760537e-03
6.060606060606060552e+00,4.292237262159524086e-03
6.161616161616161769e+00,4.051233942509478020e-03
6.262626262626262097e+00,3.934785165414933159e-03
6.363636363636363313e+00,3.950957265359829329e-03
6.464646464646464530e+00,4.110756096678526428e-03
6.565656565656565746e+00,4.424478712029670385e-03
6.666666666666666963e+00,4.894775410966118422e-03
6.767676767676767291e+00,5.109186785036454181e-03
6.868686868686868507e+00,4.682769913340406598e-03
6.969696969696969724e+00,4.317535403087578889e-03
7.070707070707070940e+00,4.067600098909283750e-03
7.171717171717171269e+00,3.954382896285445377e-03
7.272727272727272485e+00,3.969842205359559555e-03
7.373737373737373701e+00,4.081993268687422044e-03
7.474747474747474918e+00,3.959305852508024880e-03
7.575757575757575246e+00,3.951807936730602697e-03
7.676767676767676463e+00,4.088186800990713590e-03
7.777777777777777679e+00,4.377244384981110112e-03
7.878787878787878896e+00,4.391646332772339983e-03
7.979797979797979224e+00,4.284384720696700691e-03
8.080808080808081328e+00,4.197207928966053929e-03
8.181818181818181657e+00,4.176834758605870758e-03
8.282828282828281985e+00,4.251569440347295267e-03
8.383838383838384090e+00,4.429214751924719431e-03
8.484848484848484418e+00,4.581978648465967995e-03
8.585858585858586522e+00,4.315383253363118572e-03
8.686868686868686851e+00,4.165850996778733793e-03
8.787878787878787179e+00,4.142129420031449329e-03
8.888888888888889284e+00,4.252341466594230894e-03
8.989898989898989612e+00,4.506164086390578721e-03
9.090909090909089940e+00,4.906215350782929842e-03
9.191919191919192045e+00,5.179414326475409447e-03
9.292929292929292373e+00,4.798794227603194427e-03
9.393939393939394478e+00,4.449372373567932713e-03
9.494949494949494806e+00,4.187971462733568011e-03
9.595959595959595134e+00,4.043601986447998772e-03
9.696969696969697239e+00,4.017337477044542055e-03
9.797979797979797567e+00,4.086646881970104790e-03
9.898989898989899672e+00,4.169898332388277500e-03
1.000000000000000000e+01,4.132657990968536046e-03
