time,potential
0.000000000000000000e+00,6.998219880513348699e+02
1.010101010101010083e-01,7.177585128146640727e+02
2.020202020202020166e-01,7.276981282625697531e+02
3.030303030303030387e-01,7.327166245804010032e+02
4.040404040404040331e-01,7.348465168498223647e+02
5.050505050505050830e-01,7.354851253127267228e+02
6.060606060606060774e-01,7.356485250645476981e+02
7.070707070707070718e-01,7.355286333085435899e+02
8.080808080808080662e-01,7.347656451243192350e+02
9.090909090909090606e-01,7.330457689098177525e+02
1.010101010101010166e+00,7.305669483929065109e+02
1.111111111111111160e+00,7.280232261058232552e+02
1.212121212121212155e+00,7.261717472054099289e+02
1.313131313131313149e+00,7.254044785074935362e+02
1.414141414141414144e+00,7.256545157196695754e+02
1.515151515151515138e+00,7.266268379973541869e+02
1.616161616161616132e+00,7.280990578322780493e+02
1.717171717171717127e+00,7.300377281904338815e+02
1.818181818181818121e+00,7.324792133167474049e+02
1.919191919191919116e+00,7.353264653626041536e+02
2.020202020202020332e+00,7.382578418928305837e+02
2.121212121212121104e+00,7.408424140878091748e+02
2.222222222222222321e+00,7.427764708983524997e+02
2.323232323232323093e+00,7.440251753304019076e+02
2.424242424242424310e+00,7.447359936343794971e+02
2.525252525252525082e+00,7.450285188028899483e+02
2.626262626262626299e+00,7.448831221395234934e+02
2.727272727272727071e+00,7.442313605979942395e+02
2.828282828282828287e+00,7.431355459729873019e+02
2.929292929292929060e+00,7.418473955914976159e+02
3.030303030303030276e+00,7.406605691902204853e+02
3.131313131313131048e+00,7.396806796745935344e+02
3.232323232323232265e+00,7.387182738401236293e+02
3.333333333333333481e+00,7.374218522044308202e+02
3.434343434343434254e+00,7.355814886811206179e+02
3.535353535353535470e+00,7.333616520096727527e+02
3.636363636363636243e+00,7.312479911903561742e+02
3.737373737373737459e+00,7.297527805677597144e+02
3.838383838383838231e+00,7.291381613920959808e+02
3.939393939393939448e+00,7.293622419349283064e+02
4.040404040404040664e+00,7.302346784363144252e+02
4.141414141414140992e+00,7.316069313874178306e+02
4.242424242424242209e+00,7.334325521727776049e+02
4.343434343434343425e+00,7.356776702776891170e+02
4.444444444444444642e+00,7.381949962787277855e+02
4.545454545454544970e+00,7.406937166385848741e+02
4.646464646464646187e+00,7.428479795761899140e+02
4.747474747474747403e+00,7.444558185128561263e+02
4.848484848484848619e+00,7.455020862251112703e+02
4.949494949494949836e+00,7.460727740668253318e+02
5.050505050505050164e+00,7.462224227892261297e+02
5.151515151515151381e+00,7.459358172649604057e+02
5.252525252525252597e+00,7.452134940808265355e+02
5.353535353535353813e+00,7.441719468722454849e+02
5.454545454545454142e+00,7.430288991620294610e+02
5.555555555555555358e+00,7.419639378538877281e+02
5.656565656565656575e+00,7.409748572178294808e+02
5.757575757575757791e+00,7.398678897810713124e+02
5.858585858585858119e+00,7.384190088882234022e+02
5.959595959595959336e+00,7.365956210454294251e+02
6.060606060606060552e+00,7.346501852659387168e+02
6.161616161616161769e+00,7.329965447912751415e+02
6.262626262626262097e+00,7.319772887095940632e+02
6.363636363636363313e+00,7.317143980727623784e+02
6.464646464646464530e+00,7.321352036996672723e+02
6.565656565656565746e+00,7.331069387554226751e+02
6.666666666666666963e+00,7.345411831573256904e+02
6.767676767676767291e+00,7.363871686260245042e+02
6.868686868686868507e+00,7.385482619822237211e+02
6.969696969696969724e+00,7.408216302837128069e+02
7.070707070707070940e+00,7.429335112609043108e+02
7.171717171717171269e+00,7.446510799211927178e+02
7.272727272727272485e+00,7.458733975893200068e+02
7.373737373737373701e+00,7.466200783472951343e+02
7.474747474747474918e+00,7.469416281611785280e+02
7.575757575757575246e+00,7.468532575494137973e+02
7.676767676767676463e+00,7.463585219492125589e+02
7.777777777777777679e+00,7.455236047834475812e+02
7.878787878787878896e+00,7.445023000621911251e+02
7.979797979797979224e+00,7.434613508271862656e+02
8.080808080808081328e+00,7.424624174741809384e+02
8.181818181818181657e+00,7.414109162212236015e+02
8.282828282828281985e+00,7.401365144094665993e+02
8.383838383838384090e+00,7.385604487348408611e+02
8.484848484848484418e+00,7.368157026621049681e+02
8.585858585858586522e+00,7.352113184600689237e+02
8.686868686868686851e+00,7.340690607021924734e+02
8.787878787878787179e+00,7.335697994016338725e+02
8.888888888888889284e+00,7.337197896333510698e+02
8.989898989898989612e+00,7.344292773385705004e+02
9.090909090909089940e+00,7.356080892522264776e+02
9.191919191919192045e+00,7.371919728320739296e+02
9.292929292929292373e+00,7.390956254378070298e+02
9.393939393939394478e+00,7.411584352587076410e+02
9.494949494949494806e+00,7.431512940672846526e+02
9.595959595959595134e+00,7.448525329817636020e+02
9.696969696969697239e+00,7.461310196196328661e+02
9.797979797979797567e+00,7.469634449477262024e+02
9.898989898989899672e+00,7.473792786192228732e+02
1.000000000000000000e+01,7.474000319369268936e+02
