time,linear_connectedness
0.000000000000000000e+00,2.829707115926045162e+02
1.010101010101010083e-01,2.675177464678509978e+02
2.020202020202020166e-01,2.679447145879859704e+02
3.030303030303030387e-01,2.813811198471187254e+02
4.040404040404040331e-01,2.890987938072501038e+02
5.050505050505050830e-01,2.923928465537043166e+02
6.060606060606060774e-01,2.935672187337065111e+02
7.070707070707070718e-01,2.940083596040836937e+02
8.080808080808080662e-01,2.945725472201194179e+02
9.090909090909090606e-01,2.949739874747688759e+02
1.010101010101010166e+00,2.947569825174800258e+02
1.111111111111111160e+00,2.933454594385831342e+02
1.212121212121212155e+00,2.911630639801174993e+02
1.313131313131313149e+00,2.892335045401343336e+02
1.414141414141414144e+00,2.882981867434618266e+02
1.515151515151515138e+00,2.884141522480050526e+02
1.616161616161616132e+00,2.893499625854942678e+02
1.717171717171717127e+00,2.902365217047718602e+02
1.818181818181818121e+00,2.908776072241656721e+02
1.919191919191919116e+00,2.913577241792307291e+02
2.020202020202020332e+00,2.921879085896140396e+02
2.121212121212121104e+00,2.931634439294862204e+02
2.222222222222222321e+00,2.940866833044773330e+02
2.323232323232323093e+00,2.944681327726220843e+02
2.424242424242424310e+00,2.939829252864353748e+02
2.525252525252525082e+00,2.932057187355781593e+02
2.626262626262626299e+00,2.927639312272431766e+02
2.727272727272727071e+00,2.927926985976229730e+02
2.828282828282828287e+00,2.932433617474736138e+02
2.929292929292929060e+00,2.938491971331350783e+02
3.030303030303030276e+00,2.940784339862792649e+02
3.131313131313131048e+00,2.941354179878410378e+02
3.232323232323232265e+00,2.942884736948035993e+02
3.333333333333333481e+00,2.944458234959762990e+02
3.434343434343434254e+00,2.943718758827791362e+02
3.535353535353535470e+00,2.938146842496220188e+02
3.636363636363636243e+00,2.925616115415709260e+02
3.737373737373737459e+00,2.909477679400771422e+02
3.838383838383838231e+00,2.896197880266493030e+02
3.939393939393939448e+00,2.889422124446127214e+02
4.040404040404040664e+00,2.889797118095359565e+02
4.141414141414140992e+00,2.895371594658270169e+02
4.242424242424242209e+00,2.902177724027379782e+02
4.343434343434343425e+00,2.908383077197140096e+02
4.444444444444444642e+00,2.915274311149299820e+02
4.545454545454544970e+00,2.923162906547041189e+02
4.646464646464646187e+00,2.930852552952884480e+02
4.747474747474747403e+00,2.936325195313561949e+02
4.848484848484848619e+00,2.937383056481596100e+02
4.949494949494949836e+00,2.934190088929481703e+02
5.050505050505050164e+00,2.930163508969833970e+02
5.151515151515151381e+00,2.928233163053996577e+02
5.252525252525252597e+00,2.929337115438094088e+02
5.353535353535353813e+00,2.932660286631345912e+02
5.454545454545454142e+00,2.936123482825529436e+02
5.555555555555555358e+00,2.938347156237189779e+02
5.656565656565656575e+00,2.940030377805968556e+02
5.757575757575757791e+00,2.941500513420797915e+02
5.858585858585858119e+00,2.941545907929805139e+02
5.959595959595959336e+00,2.938296610981249728e+02
6.060606060606060552e+00,2.930361453837520003e+02
6.161616161616161769e+00,2.918425910462418074e+02
6.262626262626262097e+00,2.906079320899789877e+02
6.363636363636363313e+00,2.897209925933418617e+02
6.464646464646464530e+00,2.893771730583898716e+02
6.565656565656565746e+00,2.895478173287440313e+02
6.666666666666666963e+00,2.900304595765876456e+02
6.767676767676767291e+00,2.906096255235227090e+02
6.868686868686868507e+00,2.912348090424061411e+02
6.969696969696969724e+00,2.919233337174912890e+02
7.070707070707070940e+00,2.926162202030388357e+02
7.171717171717171269e+00,2.931759494227359255e+02
7.272727272727272485e+00,2.934474338121684127e+02
7.373737373737373701e+00,2.933758029121834170e+02
7.474747474747474918e+00,2.931157353866597077e+02
7.575757575757575246e+00,2.929089153300984094e+02
7.676767676767676463e+00,2.929009020064225410e+02
7.777777777777777679e+00,2.930932289641745569e+02
7.878787878787878896e+00,2.933756054522495447e+02
7.979797979797979224e+00,2.936233955028349669e+02
8.080808080808081328e+00,2.938119350762751765e+02
8.181818181818181657e+00,2.939552995918959368e+02
8.282828282828281985e+00,2.939860423694302085e+02
8.383838383838384090e+00,2.937666099511472453e+02
8.484848484848484418e+00,2.931802217531744645e+02
8.585858585858586522e+00,2.922412352904609065e+02
8.686868686868686851e+00,2.911688513413358237e+02
8.787878787878787179e+00,2.902790497155464209e+02
8.888888888888889284e+00,2.897943367849215974e+02
8.989898989898989612e+00,2.897615644044118426e+02
9.090909090909089940e+00,2.900716743815495420e+02
9.191919191919192045e+00,2.905568227928981742e+02
9.292929292929292373e+00,2.911208002075348418e+02
9.393939393939394478e+00,2.917409885270651557e+02
9.494949494949494806e+00,2.923711618330763713e+02
9.595959595959595134e+00,2.929076445902048818e+02
9.696969696969697239e+00,2.932279670302039563e+02
9.797979797979797567e+00,2.932716387074772229e+02
9.898989898989899672e+00,2.931201806450764025e+02
1.000000000000000000e+01,2.929529643721383536e+02
