time,connectedness
0.000000000000000000e+00,2.896854554207351953e+02
1.010101010101010083e-01,2.900789054281162294e+02
2.020202020202020166e-01,2.976625856719105627e+02
3.030303030303030387e-01,3.022696001511601480e+02
4.040404040404040331e-01,3.049655056154079489e+02
5.050505050505050830e-01,3.061725729728225929e+02
6.060606060606060774e-01,3.063731188892407431e+02
7.070707070707070718e-01,3.058380431549603600e+02
8.080808080808080662e-01,3.046429837577936723e+02
9.090909090909090606e-01,3.028675168622459069e+02
1.010101010101010166e+00,3.007692436904625879e+02
1.111111111111111160e+00,2.987929069066620968e+02
1.212121212121212155e+00,2.974127401642350037e+02
1.313131313131313149e+00,2.969390496030224540e+02
1.414141414141414144e+00,2.974110378920859716e+02
1.515151515151515138e+00,2.986166253724379658e+02
1.616161616161616132e+00,3.002142843074464054e+02
1.717171717171717127e+00,3.018804418560979457e+02
1.818181818181818121e+00,3.033955485196166819e+02
1.919191919191919116e+00,3.046410528437078824e+02
2.020202020202020332e+00,3.055540187168685975e+02
2.121212121212121104e+00,3.061046924248409482e+02
2.222222222222222321e+00,3.063175366754560969e+02
2.323232323232323093e+00,3.062961757051807581e+02
2.424242424242424310e+00,3.062023841616925779e+02
2.525252525252525082e+00,3.061882239748894108e+02
2.626262626262626299e+00,3.063255808550757706e+02
2.727272727272727071e+00,3.065790284495365654e+02
2.828282828282828287e+00,3.068372731354869529e+02
2.929292929292929060e+00,3.069740854498414819e+02
3.030303030303030276e+00,3.068878211401021190e+02
3.131313131313131048e+00,3.064971044844739367e+02
3.232323232323232265e+00,3.057243635273014206e+02
3.333333333333333481e+00,3.045190610889547997e+02
3.434343434343434254e+00,3.029308102618442149e+02
3.535353535353535470e+00,3.011708607157997335e+02
3.636363636363636243e+00,2.995829620421404798e+02
3.737373737373737459e+00,2.985202330322900934e+02
3.838383838383838231e+00,2.982050581164511982e+02
3.939393939393939448e+00,2.986526874275200498e+02
4.040404040404040664e+00,2.996899179721730775e+02
4.141414141414140992e+00,3.010478879396644061e+02
4.242424242424242209e+00,3.024691123185461379e+02
4.343434343434343425e+00,3.037689678810893383e+02
4.444444444444444642e+00,3.048373401124707129e+02
4.545454545454544970e+00,3.056148053912794467e+02
4.646464646464646187e+00,3.060841994458114073e+02
4.747474747474747403e+00,3.062837655984469052e+02
4.848484848484848619e+00,3.063122437808193581e+02
4.949494949494949836e+00,3.062992952044489812e+02
5.050505050505050164e+00,3.063500435853263753e+02
5.151515151515151381e+00,3.064982893921046525e+02
5.252525252525252597e+00,3.066978376310435124e+02
5.353535353535353813e+00,3.068537151680027932e+02
5.454545454545454142e+00,3.068649827132188648e+02
5.555555555555555358e+00,3.066467319247415730e+02
5.656565656565656575e+00,3.061278657332014745e+02
5.757575757575757791e+00,3.052546417199793609e+02
5.858585858585858119e+00,3.040271069429078352e+02
5.959595959595959336e+00,3.025535685058700324e+02
6.060606060606060552e+00,3.010675438041588450e+02
6.161616161616161769e+00,2.998686842173020182e+02
6.262626262626262097e+00,2.992127625733078276e+02
6.363636363636363313e+00,2.992159962420312809e+02
6.464646464646464530e+00,2.998241126274346584e+02
6.565656565656565746e+00,3.008544701571510700e+02
6.666666666666666963e+00,3.020794721236148916e+02
6.767676767676767291e+00,3.033005296648934745e+02
6.868686868686868507e+00,3.043794137653284793e+02
6.969696969696969724e+00,3.052332320516605364e+02
7.070707070707070940e+00,3.058233508285506446e+02
7.171717171717171269e+00,3.061574462450828378e+02
7.272727272727272485e+00,3.062953048910603684e+02
7.373737373737373701e+00,3.063356337410520496e+02
7.474747474747474918e+00,3.063779266415061215e+02
7.575757575757575246e+00,3.064786802900973726e+02
7.676767676767676463e+00,3.066289222013946301e+02
7.777777777777777679e+00,3.067650923784127031e+02
7.878787878787878896e+00,3.068009762066788539e+02
7.979797979797979224e+00,3.066548162371854005e+02
8.080808080808081328e+00,3.062582825113235003e+02
8.181818181818181657e+00,3.055602343608260298e+02
8.282828282828281985e+00,3.045481629225256484e+02
8.383838383838384090e+00,3.032881363144532543e+02
8.484848484848484418e+00,3.019498169308023989e+02
8.585858585858586522e+00,3.007782222760821469e+02
8.686868686868686851e+00,3.000136068163489540e+02
8.787878787878787179e+00,2.998033047536674758e+02
8.888888888888889284e+00,3.001541639950316949e+02
8.989898989898989612e+00,3.009459527250748465e+02
9.090909090909089940e+00,3.019911987831160900e+02
9.191919191919192045e+00,3.031027875871617425e+02
9.292929292929292373e+00,3.041354086156626408e+02
9.393939393939394478e+00,3.049940867852110955e+02
9.494949494949494806e+00,3.056281682188326272e+02
9.595959595959595134e+00,3.060299113491686853e+02
9.696969696969697239e+00,3.062374976000307925e+02
9.797979797979797567e+00,3.063270711450553563e+02
9.898989898989899672e+00,3.063849354877876294e+02
1.000000000000000000e+01,3.064704560842153001e+02
