time,linear_potential
0.000000000000000000e+00,1.878474344191245393e+02
1.010101010101010083e-01,1.767419340323226038e+02
2.020202020202020166e-01,1.760391404050673430e+02
3.030303030303030387e-01,1.844927498477742631e+02
4.040404040404040331e-01,1.890667158152161562e+02
5.050505050505050830e-01,1.910392715495439688e+02
6.060606060606060774e-01,1.906907008669984975e+02
7.070707070707070718e-01,1.920748356570738622e+02
8.080808080808080662e-01,1.927929256026443170e+02
9.090909090909090606e-01,1.922510720165007285e+02
1.010101010101010166e+00,1.919432066698322785e+02
1.111111111111111160e+00,1.906501581907839693e+02
1.212121212121212155e+00,1.886746347597442650e+02
1.313131313131313149e+00,1.883355645844758328e+02
1.414141414141414144e+00,1.880822215187430118e+02
1.515151515151515138e+00,1.878302308394040665e+02
1.616161616161616132e+00,1.881171055065399287e+02
1.717171717171717127e+00,1.888154602541286238e+02
1.818181818181818121e+00,1.887318248382571255e+02
1.919191919191919116e+00,1.900125682045095346e+02
2.020202020202020332e+00,1.909211036577640641e+02
2.121212121212121104e+00,1.912992529384513318e+02
2.222222222222222321e+00,1.910413665789373567e+02
2.323232323232323093e+00,1.909016321436301951e+02
2.424242424242424310e+00,1.906226441361794173e+02
2.525252525252525082e+00,1.909134358298294387e+02
2.626262626262626299e+00,1.911482625882550224e+02
2.727272727272727071e+00,1.912502661791760374e+02
2.828282828282828287e+00,1.911756962187680529e+02
2.929292929292929060e+00,1.911140951006585738e+02
3.030303030303030276e+00,1.916025821789116890e+02
3.131313131313131048e+00,1.924177199389670818e+02
3.232323232323232265e+00,1.930785961999618507e+02
3.333333333333333481e+00,1.932437630629510750e+02
3.434343434343434254e+00,1.927143964629492245e+02
3.535353535353535470e+00,1.916321857110201279e+02
3.636363636363636243e+00,1.905633533160070385e+02
3.737373737373737459e+00,1.898135577988998932e+02
3.838383838383838231e+00,1.893295081653408829e+02
3.939393939393939448e+00,1.890523218737577622e+02
4.040404040404040664e+00,1.889105408842016800e+02
4.141414141414140992e+00,1.889186302070950205e+02
4.242424242424242209e+00,1.892755796795659364e+02
4.343434343434343425e+00,1.900072367326712310e+02
4.444444444444444642e+00,1.908172234887503294e+02
4.545454545454544970e+00,1.914319864431849112e+02
4.646464646464646187e+00,1.916876648929369651e+02
4.747474747474747403e+00,1.916035367556137032e+02
4.848484848484848619e+00,1.914440085544667340e+02
4.949494949494949836e+00,1.914440879789343626e+02
5.050505050505050164e+00,1.915630754627815975e+02
5.151515151515151381e+00,1.916962247087861613e+02
5.252525252525252597e+00,1.917778347748957231e+02
5.353535353535353813e+00,1.918341216036023980e+02
5.454545454545454142e+00,1.920317311489696408e+02
5.555555555555555358e+00,1.924860527273763751e+02
5.656565656565656575e+00,1.930268343795163446e+02
5.757575757575757791e+00,1.933608660949739999e+02
5.858585858585858119e+00,1.932510635756576960e+02
5.959595959595959336e+00,1.926423345637103637e+02
6.060606060606060552e+00,1.917496148372838434e+02
6.161616161616161769e+00,1.909040972558490523e+02
6.262626262626262097e+00,1.902711847599253474e+02
6.363636363636363313e+00,1.898671632814620978e+02
6.464646464646464530e+00,1.896560914469029626e+02
6.565656565656565746e+00,1.896125754614825212e+02
6.666666666666666963e+00,1.897879136454880609e+02
6.767676767676767291e+00,1.902403607334192088e+02
6.868686868686868507e+00,1.908665726964212297e+02
6.969696969696969724e+00,1.914583943408944435e+02
7.070707070707070940e+00,1.918407763329955174e+02
7.171717171717171269e+00,1.919508325460517426e+02
7.272727272727272485e+00,1.918883900671658012e+02
7.373737373737373701e+00,1.918378455361689703e+02
7.474747474747474918e+00,1.918797653286739830e+02
7.575757575757575246e+00,1.919784981862401594e+02
7.676767676767676463e+00,1.920799189013313821e+02
7.777777777777777679e+00,1.921735465824440041e+02
7.878787878787878896e+00,1.923305608711566776e+02
7.979797979797979224e+00,1.926414447273785129e+02
8.080808080808081328e+00,1.930581032345801020e+02
8.181818181818181657e+00,1.933863999100703950e+02
8.282828282828281985e+00,1.934159956328737451e+02
8.383838383838384090e+00,1.930424090368555312e+02
8.484848484848484418e+00,1.923515440752277073e+02
8.585858585858586522e+00,1.915763395658500201e+02
8.686868686868686851e+00,1.909168584980992307e+02
8.787878787878787179e+00,1.904522894057578242e+02
8.888888888888889284e+00,1.901841245811305043e+02
8.989898989898989612e+00,1.900935204550992808e+02
9.090909090909089940e+00,1.901930689874268410e+02
9.191919191919192045e+00,1.905136205736499733e+02
9.292929292929292373e+00,1.910072291126390098e+02
9.393939393939394478e+00,1.915293089470198140e+02
9.494949494949494806e+00,1.919260495998165936e+02
9.595959595959595134e+00,1.921145640065940938e+02
9.696969696969697239e+00,1.921306949994836657e+02
9.797979797979797567e+00,1.920995453410955633e+02
9.898989898989899672e+00,1.921166489817161676e+02
1.000000000000000000e+01,1.921896329375890673e+02
