time,R_energy
0.000000000000000000e+00,-1.914176832062764106e+03
1.010101010101010083e-01,-1.565061486478903419e+02
2.020202020202020166e-01,-1.008705687339560768e+02
3.030303030303030387e-01,-6.862166062896865526e+01
4.040404040404040331e-01,-5.314724811517010750e+01
5.050505050505050830e-01,-4.977678531670450468e+01
6.060606060606060774e-01,-5.061152456428362711e+01
7.070707070707070718e-01,-5.138176428360510783e+01
8.080808080808080662e-01,-5.044391093363511658e+01
9.090909090909090606e-01,-4.805795489891845307e+01
1.010101010101010166e+00,-4.570189337150740982e+01
1.111111111111111160e+00,-4.473515940318437600e+01
1.212121212121212155e+00,-4.520236870705123522e+01
1.313131313131313149e+00,-4.584107476150701643e+01
1.414141414141414144e+00,-4.530967219917698685e+01
1.515151515151515138e+00,-4.341344821398400455e+01
1.616161616161616132e+00,-4.113958358860001852e+01
1.717171717171717127e+00,-3.958937928158214703e+01
1.818181818181818121e+00,-3.895088436180534330e+01
1.919191919191919116e+00,-3.846717550390422957e+01
2.020202020202020332e+00,-3.733207669564707487e+01
2.121212121212121104e+00,-3.559210225283151630e+01
2.222222222222222321e+00,-3.418197625354557800e+01
2.323232323232323093e+00,-3.410442187105223866e+01
2.424242424242424310e+00,-3.554332328057229518e+01
2.525252525252525082e+00,-3.765718743159381177e+01
2.626262626262626299e+00,-3.920142414397776776e+01
2.727272727272727071e+00,-3.949711883441756299e+01
2.828282828282828287e+00,-3.892654787009299611e+01
2.929292929292929060e+00,-3.847942861826773253e+01
3.030303030303030276e+00,-3.877704856688657742e+01
3.131313131313131048e+00,-3.950926903689719438e+01
3.232323232323232265e+00,-3.978144956107781383e+01
3.333333333333333481e+00,-3.900027527758800261e+01
3.434343434343434254e+00,-3.746406922709284970e+01
3.535353535353535470e+00,-3.612657314342995818e+01
3.636363636363636243e+00,-3.574386279418336443e+01
3.737373737373737459e+00,-3.618025419634452078e+01
3.838383838383838231e+00,-3.654711114545024486e+01
3.939393939393939448e+00,-3.605257704007009067e+01
4.040404040404040664e+00,-3.471078001102715405e+01
4.141414141414140992e+00,-3.322349469250770682e+01
4.242424242424242209e+00,-3.222481114781412259e+01
4.343434343434343425e+00,-3.169436224094824794e+01
4.444444444444444642e+00,-3.109758718922480014e+01
4.545454545454544970e+00,-3.005077640791534321e+01
4.646464646464646187e+00,-2.881211388720231170e+01
4.747474747474747403e+00,-2.811421864724296427e+01
4.848484848484848619e+00,-2.851561336322792783e+01
4.949494949494949836e+00,-2.987596764512559488e+01
5.050505050505050164e+00,-3.141069540098341406e+01
5.151515151515151381e+00,-3.228774993920431058e+01
5.252525252525252597e+00,-3.227476552059192727e+01
5.353535353535353813e+00,-3.185797059043615675e+01
5.454545454545454142e+00,-3.171420321362033334e+01
5.555555555555555358e+00,-3.204964911331143895e+01
5.656565656565656575e+00,-3.243876043346340055e+01
5.757575757575757791e+00,-3.228384797556941521e+01
5.858585858585858119e+00,-3.142661765815945429e+01
5.959595959595959336e+00,-3.033310115936706097e+01
6.060606060606060552e+00,-2.968487752304548621e+01
6.161616161616161769e+00,-2.975185358550998416e+01
6.262626262626262097e+00,-3.014124426351757080e+01
6.363636363636363313e+00,-3.017651006185495532e+01
6.464646464646464530e+00,-2.952946863129682953e+01
6.565656565656565746e+00,-2.847208423864928761e+01
6.666666666666666963e+00,-2.752892462499983139e+01
6.767676767676767291e+00,-2.693434122565577837e+01
6.868686868686868507e+00,-2.646008444010601579e+01
6.969696969696969724e+00,-2.575505552547704013e+01
7.070707070707070940e+00,-2.481164782012491798e+01
7.171717171717171269e+00,-2.406975635316138806e+01
7.272727272727272485e+00,-2.405287521935057171e+01
7.373737373737373701e+00,-2.488421142312444445e+01
7.474747474747474918e+00,-2.612581184737605611e+01
7.575757575757575246e+00,-2.709173314583405556e+01
7.676767676767676463e+00,-2.737998606994482387e+01
7.777777777777777679e+00,-2.715742461032741417e+01
7.878787878787878896e+00,-2.693172769363836494e+01
7.979797979797979224e+00,-2.703325889590160358e+01
8.080808080808081328e+00,-2.731372041577989407e+01
8.181818181818181657e+00,-2.733589483265296849e+01
8.282828282828281985e+00,-2.684080779699153041e+01
8.383838383838384090e+00,-2.603193952373173659e+01
8.484848484848484418e+00,-2.540968762579205986e+01
8.585858585858586522e+00,-2.531156536737258023e+01
8.686868686868686851e+00,-2.559435708965391143e+01
8.787878787878787179e+00,-2.577156416895321556e+01
8.888888888888889284e+00,-2.547104551877784218e+01
8.989898989898989612e+00,-2.475128873439440369e+01
9.090909090909089940e+00,-2.397428311306062554e+01
9.191919191919192045e+00,-2.104556594248710510e+01
9.292929292929292373e+00,-1.816697549323118110e+01
9.393939393939394478e+00,-1.524641520576790121e+01
9.494949494949494806e+00,-1.226286902047418437e+01
9.595959595959595134e+00,-9.349367676495134560e+00
9.696969696969697239e+00,-6.693379432420346831e+00
9.797979797979797567e+00,-4.355899977009495494e+00
9.898989898989899672e+00,-2.199204999932363069e+00
1.000000000000000000e+01,-0.000000000000000000e+00
