time,Rspec_hyper
0.000000000000000000e+00,9.775171065493784366e-05
1.010101010101010083e-01,7.651284281514520466e-05
2.020202020202020166e-01,8.245413050325890909e-05
3.030303030303030387e-01,1.060484614154354671e-04
4.040404040404040331e-01,1.521372768393764526e-04
5.050505050505050830e-01,2.335222355840105833e-04
6.060606060606060774e-01,3.682182884644168673e-04
7.070707070707070718e-01,5.726797712447997783e-04
8.080808080808080662e-01,5.225869625545625455e-04
9.090909090909090606e-01,3.922448541750980918e-04
1.010101010101010166e+00,3.032742439877148216e-04
1.111111111111111160e+00,2.462774922498047608e-04
1.212121212121212155e+00,2.143584128141033456e-04
1.313131313131313149e+00,2.036922615175681538e-04
1.414141414141414144e+00,2.141444182944810990e-04
1.515151515151515138e+00,2.502318863742920081e-04
1.616161616161616132e+00,3.226933392228397411e-04
1.717171717171717127e+00,4.502469900138789940e-04
1.818181818181818121e+00,6.031841207829494959e-04
1.919191919191919116e+00,4.483167176503508023e-04
2.020202020202020332e+00,3.322368133941748991e-04
2.121212121212121104e+00,2.481886401990082160e-04
2.222222222222222321e+00,1.895445704615016721e-04
2.323232323232323093e+00,1.506191600014281790e-04
2.424242424242424310e+00,1.269881840756936233e-04
2.525252525252525082e+00,1.157484403285401810e-04
2.626262626262626299e+00,1.157810776649459617e-04
2.727272727272727071e+00,1.281001853230234440e-04
2.828282828282828287e+00,1.564171606103006431e-04
2.929292929292929060e+00,2.078815737098597136e-04
3.030303030303030276e+00,2.933943653479284953e-04
3.131313131313131048e+00,4.258907099357703849e-04
3.232323232323232265e+00,6.144215893992366426e-04
3.333333333333333481e+00,5.968694797474598376e-04
3.434343434343434254e+00,4.595911621307373005e-04
3.535353535353535470e+00,3.653406720379786740e-04
3.636363636363636243e+00,3.050039288388675619e-04
3.737373737373737459e+00,2.720849487794660903e-04
3.838383838383838231e+00,2.632779380884239101e-04
3.939393939393939448e+00,2.790694153613698723e-04
4.040404040404040664e+00,3.245874234615563894e-04
4.141414141414140992e+00,4.106852650212253317e-04
4.242424242424242209e+00,5.544559182739637344e-04
4.343434343434343425e+00,5.798387835437190030e-04
4.444444444444444642e+00,4.413657034154967892e-04
4.545454545454544970e+00,3.359872592818875662e-04
4.646464646464646187e+00,2.588403697483834223e-04
4.747474747474747403e+00,2.047194024882792397e-04
4.848484848484848619e+00,1.690165732166944298e-04
4.949494949494949836e+00,1.482052772874673148e-04
5.050505050505050164e+00,1.401904835366054203e-04
5.151515151515151381e+00,1.446324450797418408e-04
5.252525252525252597e+00,1.633315229960515078e-04
5.353535353535353813e+00,2.007055807026645266e-04
5.454545454545454142e+00,2.641136195129645389e-04
5.555555555555555358e+00,3.631976182708416406e-04
5.656565656565656575e+00,5.068114885860781947e-04
5.757575757575757791e+00,6.416545090561481118e-04
5.858585858585858119e+00,5.827685987644604321e-04
5.959595959595959336e+00,4.642531404962578858e-04
6.060606060606060552e+00,3.839155912049005458e-04
6.161616161616161769e+00,3.348055873541821406e-04
6.262626262626262097e+00,3.124617397371312936e-04
6.363636363636363313e+00,3.155766612366807280e-04
6.464646464646464530e+00,3.466772949773289005e-04
6.565656565656565746e+00,4.128849139523006946e-04
6.666666666666666963e+00,5.263645393816742844e-04
6.767676767676767291e+00,6.270939304558694784e-04
6.868686868686868507e+00,5.156303560666816678e-04
6.969696969696969724e+00,4.000971411567655041e-04
7.070707070707070940e+00,3.124499744283141503e-04
7.171717171717171269e+00,2.487354799133806109e-04
7.272727272727272485e+00,2.048445794950536200e-04
7.373737373737373701e+00,1.772845626260761726e-04
7.474747474747474918e+00,1.636577786583259635e-04
7.575757575757575246e+00,1.630304676339461225e-04
7.676767676767676463e+00,1.762796970235210926e-04
7.777777777777777679e+00,2.064562126929950692e-04
7.878787878787878896e+00,2.590257976965213262e-04
7.979797979797979224e+00,3.414693422032487086e-04
8.080808080808081328e+00,4.612623538863610683e-04
8.181818181818181657e+00,6.213788868789630769e-04
8.282828282828281985e+00,6.574314333718006727e-04
8.383838383838384090e+00,5.408476624102252035e-04
8.484848484848484418e+00,4.480326886433116549e-04
8.585858585858586522e+00,3.883217419151309587e-04
8.686868686868686851e+00,3.570536644840069059e-04
8.787878787878787179e+00,3.522026829366109359e-04
8.888888888888889284e+00,3.750398538191229594e-04
8.989898989898989612e+00,4.307493601342240021e-04
9.090909090909089940e+00,5.287511239085450386e-04
9.191919191919192045e+00,6.344298100577504176e-04
9.292929292929292373e+00,5.605483426271427091e-04
9.393939393939394478e+00,4.423034520002833495e-04
9.494949494949494806e+00,3.501755511870918865e-04
9.595959595959595134e+00,2.815276682692601363e-04
9.696969696969697239e+00,2.329668000765491799e-04
9.797979797979797567e+00,2.013210270720064128e-04
9.898989898989899672e+00,1.842307862943476826e-04
1.000000000000000000e+01,1.805679531657359768e-04
